2.000000,3.000000,3.000000,1.000000,1
2.000000,3.000000,3.000000,2.000000,2
2.000000,3.000000,3.000000,3.000000,3
2.000000,3.000000,3.000000,4.000000,3
2.000000,3.000000,3.000000,5.000000,3
2.000000,3.000000,4.000000,1.000000,1
2.000000,3.000000,4.000000,2.000000,3
2.000000,3.000000,4.000000,3.000000,3
2.000000,3.000000,4.000000,4.000000,3
2.000000,3.000000,4.000000,5.000000,3
2.000000,3.000000,5.000000,1.000000,1
2.000000,3.000000,5.000000,2.000000,3
2.000000,3.000000,5.000000,3.000000,3
2.000000,3.000000,5.000000,4.000000,3
2.000000,3.000000,5.000000,5.000000,3
2.000000,4.000000,1.000000,1.000000,1
2.000000,4.000000,1.000000,2.000000,1
2.000000,4.000000,1.000000,3.000000,1
2.000000,4.000000,1.000000,4.000000,1
2.000000,4.000000,1.000000,5.000000,1
2.000000,4.000000,2.000000,1.000000,1
2.000000,4.000000,2.000000,2.000000,1
2.000000,4.000000,2.000000,3.000000,1
2.000000,4.000000,2.000000,4.000000,2
2.000000,4.000000,2.000000,5.000000,3
2.000000,4.000000,3.000000,1.000000,1
2.000000,4.000000,3.000000,2.000000,1
2.000000,4.000000,3.000000,3.000000,3
2.000000,4.000000,3.000000,4.000000,3
2.000000,4.000000,3.000000,5.000000,3
2.000000,4.000000,4.000000,1.000000,1
2.000000,4.000000,4.000000,2.000000,2
2.000000,4.000000,4.000000,3.000000,3
2.000000,4.000000,4.000000,4.000000,3
2.000000,4.000000,4.000000,5.000000,3
2.000000,4.000000,5.000000,1.000000,1
2.000000,4.000000,5.000000,2.000000,3
2.000000,4.000000,5.000000,3.000000,3
2.000000,4.000000,5.000000,4.000000,3
2.000000,4.000000,5.000000,5.000000,3
2.000000,5.000000,1.000000,1.000000,1
2.000000,5.000000,1.000000,2.000000,1
2.000000,5.000000,1.000000,3.000000,1
2.000000,5.000000,1.000000,4.000000,1
2.000000,5.000000,1.000000,5.000000,1
2.000000,5.000000,2.000000,1.000000,1
2.000000,5.000000,2.000000,2.000000,1
2.000000,5.000000,2.000000,3.000000,1
2.000000,5.000000,2.000000,4.000000,1
2.000000,5.000000,2.000000,5.000000,2
2.000000,5.000000,3.000000,1.000000,1
2.000000,5.000000,3.000000,2.000000,1
2.000000,5.000000,3.000000,3.000000,1
2.000000,5.000000,3.000000,4.000000,3
2.000000,5.000000,3.000000,5.000000,3
2.000000,5.000000,4.000000,1.000000,1
2.000000,5.000000,4.000000,2.000000,1
2.000000,5.000000,4.000000,3.000000,3
2.000000,5.000000,4.000000,4.000000,3
2.000000,5.000000,4.000000,5.000000,3
2.000000,5.000000,5.000000,1.000000,1
2.000000,5.000000,5.000000,2.000000,2
2.000000,5.000000,5.000000,3.000000,3
2.000000,5.000000,5.000000,4.000000,3
2.000000,5.000000,5.000000,5.000000,3
3.000000,1.000000,1.000000,1.000000,1
3.000000,1.000000,1.000000,2.000000,1
3.000000,1.000000,1.000000,3.000000,2
3.000000,1.000000,1.000000,4.000000,3
3.000000,1.000000,1.000000,5.000000,3
3.000000,1.000000,2.000000,1.000000,1
3.000000,1.000000,2.000000,2.000000,3
3.000000,1.000000,2.000000,3.000000,3
3.000000,1.000000,2.000000,4.000000,3
3.000000,1.000000,2.000000,5.000000,3
3.000000,1.000000,3.000000,1.000000,2
3.000000,1.000000,3.000000,2.000000,3
3.000000,1.000000,3.000000,3.000000,3
3.000000,1.000000,3.000000,4.000000,3
3.000000,1.000000,3.000000,5.000000,3
3.000000,1.000000,4.000000,1.000000,3
3.000000,1.000000,4.000000,2.000000,3
3.000000,1.000000,4.000000,3.000000,3
3.000000,1.000000,4.000000,4.000000,3
3.000000,1.000000,4.000000,5.000000,3
3.000000,1.000000,5.000000,1.000000,3
3.000000,1.000000,5.000000,2.000000,3
3.000000,1.000000,5.000000,3.000000,3
3.000000,1.000000,5.000000,4.000000,3
3.000000,1.000000,5.000000,5.000000,3
3.000000,2.000000,1.000000,1.000000,1
3.000000,2.000000,1.000000,2.000000,1
3.000000,2.000000,1.000000,3.000000,1
3.000000,2.000000,1.000000,4.000000,1
3.000000,2.000000,1.000000,5.000000,1
3.000000,2.000000,2.000000,1.000000,1
3.000000,2.000000,2.000000,2.000000,1
3.000000,2.000000,2.000000,3.000000,2
3.000000,2.000000,2.000000,4.000000,3
3.000000,2.000000,2.000000,5.000000,3
3.000000,2.000000,3.000000,1.000000,1
3.000000,2.000000,3.000000,2.000000,2
3.000000,2.000000,3.000000,3.000000,3
3.000000,2.000000,3.000000,4.000000,3
3.000000,2.000000,3.000000,5.000000,3
3.000000,2.000000,4.000000,1.000000,1
3.000000,2.000000,4.000000,2.000000,3
3.000000,2.000000,4.000000,3.000000,3
3.000000,2.000000,4.000000,4.000000,3
3.000000,2.000000,4.000000,5.000000,3
3.000000,2.000000,5.000000,1.000000,1
3.000000,2.000000,5.000000,2.000000,3
3.000000,2.000000,5.000000,3.000000,3
3.000000,2.000000,5.000000,4.000000,3
3.000000,2.000000,5.000000,5.000000,3
3.000000,3.000000,1.000000,1.000000,1
3.000000,3.000000,1.000000,2.000000,1
3.000000,3.000000,1.000000,3.000000,1
3.000000,3.000000,1.000000,4.000000,1
3.000000,3.000000,1.000000,5.000000,1
3.000000,3.000000,2.000000,1.000000,1
3.000000,3.000000,2.000000,2.000000,1
3.000000,3.000000,2.000000,3.000000,1
3.000000,3.000000,2.000000,4.000000,1
3.000000,3.000000,2.000000,5.000000,3
3.000000,3.000000,3.000000,1.000000,1
3.000000,3.000000,3.000000,2.000000,1
3.000000,3.000000,3.000000,3.000000,2
3.000000,3.000000,3.000000,4.000000,3
3.000000,3.000000,3.000000,5.000000,3
3.000000,3.000000,4.000000,1.000000,1
3.000000,3.000000,4.000000,2.000000,1
3.000000,3.000000,4.000000,3.000000,3
3.000000,3.000000,4.000000,4.000000,3
3.000000,3.000000,4.000000,5.000000,3
3.000000,3.000000,5.000000,1.000000,1
3.000000,3.000000,5.000000,2.000000,3
3.000000,3.000000,5.000000,3.000000,3
3.000000,3.000000,5.000000,4.000000,3
3.000000,3.000000,5.000000,5.000000,3
3.000000,4.000000,1.000000,1.000000,1
3.000000,4.000000,1.000000,2.000000,1
3.000000,4.000000,1.000000,3.000000,1
3.000000,4.000000,1.000000,4.000000,1
3.000000,4.000000,1.000000,5.000000,1
3.000000,4.000000,2.000000,1.000000,1
3.000000,4.000000,2.000000,2.000000,1
3.000000,4.000000,2.000000,3.000000,1
3.000000,4.000000,2.000000,4.000000,1
3.000000,4.000000,2.000000,5.000000,1
3.000000,4.000000,3.000000,1.000000,1
3.000000,4.000000,3.000000,2.000000,1
3.000000,4.000000,3.000000,3.000000,1
3.000000,4.000000,3.000000,4.000000,2
3.000000,4.000000,3.000000,5.000000,3
3.000000,4.000000,4.000000,1.000000,1
3.000000,4.000000,4.000000,2.000000,1
3.000000,4.000000,4.000000,3.000000,2
3.000000,4.000000,4.000000,4.000000,3
3.000000,4.000000,4.000000,5.000000,3
3.000000,4.000000,5.000000,1.000000,1
3.000000,4.000000,5.000000,2.000000,1
3.000000,4.000000,5.000000,3.000000,3
3.000000,4.000000,5.000000,4.000000,3
3.000000,4.000000,5.000000,5.000000,3
3.000000,5.000000,1.000000,1.000000,1
3.000000,5.000000,1.000000,2.000000,1
3.000000,5.000000,1.000000,3.000000,1
3.000000,5.000000,1.000000,4.000000,1
3.000000,5.000000,1.000000,5.000000,1
3.000000,5.000000,2.000000,1.000000,1
3.000000,5.000000,2.000000,2.000000,1
3.000000,5.000000,2.000000,3.000000,1
3.000000,5.000000,2.000000,4.000000,1
3.000000,5.000000,2.000000,5.000000,1
3.000000,5.000000,3.000000,1.000000,1
3.000000,5.000000,3.000000,2.000000,1
3.000000,5.000000,3.000000,3.000000,1
3.000000,5.000000,3.000000,4.000000,1
3.000000,5.000000,3.000000,5.000000,2
3.000000,5.000000,4.000000,1.000000,1
3.000000,5.000000,4.000000,2.000000,1
3.000000,5.000000,4.000000,3.000000,1
3.000000,5.000000,4.000000,4.000000,3
3.000000,5.000000,4.000000,5.000000,3
3.000000,5.000000,5.000000,1.000000,1
3.000000,5.000000,5.000000,2.000000,1
3.000000,5.000000,5.000000,3.000000,2
3.000000,5.000000,5.000000,4.000000,3
3.000000,5.000000,5.000000,5.000000,3
4.000000,1.000000,1.000000,1.000000,1
4.000000,1.000000,1.000000,2.000000,1
4.000000,1.000000,1.000000,3.000000,1
4.000000,1.000000,1.000000,4.000000,2
4.000000,1.000000,1.000000,5.000000,3
4.000000,1.000000,2.000000,1.000000,1
4.000000,1.000000,2.000000,2.000000,2
4.000000,1.000000,2.000000,3.000000,3
4.000000,1.000000,2.000000,4.000000,3
4.000000,1.000000,2.000000,5.000000,3
4.000000,1.000000,3.000000,1.000000,1
4.000000,1.000000,3.000000,2.000000,3
4.000000,1.000000,3.000000,3.000000,3
4.000000,1.000000,3.000000,4.000000,3
4.000000,1.000000,3.000000,5.000000,3
4.000000,1.000000,4.000000,1.000000,2
4.000000,1.000000,4.000000,2.000000,3
4.000000,1.000000,4.000000,3.000000,3
4.000000,1.000000,4.000000,4.000000,3
4.000000,1.000000,4.000000,5.000000,3
4.000000,1.000000,5.000000,1.000000,3
4.000000,1.000000,5.000000,2.000000,3
4.000000,1.000000,5.000000,3.000000,3
4.000000,1.000000,5.000000,4.000000,3
4.000000,1.000000,5.000000,5.000000,3
4.000000,2.000000,1.000000,1.000000,1
4.000000,2.000000,1.000000,2.000000,1
4.000000,2.000000,1.000000,3.000000,1
4.000000,2.000000,1.000000,4.000000,1
4.000000,2.000000,1.000000,5.000000,1
4.000000,2.000000,2.000000,1.000000,1
4.000000,2.000000,2.000000,2.000000,1
4.000000,2.000000,2.000000,3.000000,1
4.000000,2.000000,2.000000,4.000000,2
4.000000,2.000000,2.000000,5.000000,3
4.000000,2.000000,3.000000,1.000000,1
4.000000,2.000000,3.000000,2.000000,1
4.000000,2.000000,3.000000,3.000000,3
4.000000,2.000000,3.000000,4.000000,3
4.000000,2.000000,3.000000,5.000000,3
4.000000,2.000000,4.000000,1.000000,1
4.000000,2.000000,4.000000,2.000000,2
4.000000,2.000000,4.000000,3.000000,3
4.000000,2.000000,4.000000,4.000000,3
4.000000,2.000000,4.000000,5.000000,3
4.000000,2.000000,5.000000,1.000000,1
4.000000,2.000000,5.000000,2.000000,3
4.000000,2.000000,5.000000,3.000000,3
4.000000,2.000000,5.000000,4.000000,3
4.000000,2.000000,5.000000,5.000000,3
4.000000,3.000000,1.000000,1.000000,1
4.000000,3.000000,1.000000,2.000000,1
4.000000,3.000000,1.000000,3.000000,1
4.000000,3.000000,1.000000,4.000000,1
4.000000,3.000000,1.000000,5.000000,1
4.000000,3.000000,2.000000,1.000000,1
4.000000,3.000000,2.000000,2.000000,1
4.000000,3.000000,2.000000,3.000000,1
4.000000,3.000000,2.000000,4.000000,1
4.000000,3.000000,2.000000,5.000000,1
4.000000,3.000000,3.000000,1.000000,1
4.000000,3.000000,3.000000,2.000000,1
4.000000,3.000000,3.000000,3.000000,1
4.000000,3.000000,3.000000,4.000000,2
4.000000,3.000000,3.000000,5.000000,3
4.000000,3.000000,4.000000,1.000000,1
4.000000,3.000000,4.000000,2.000000,1
4.000000,3.000000,4.000000,3.000000,2
4.000000,3.000000,4.000000,4.000000,3
4.000000,3.000000,4.000000,5.000000,3
4.000000,3.000000,5.000000,1.000000,1
4.000000,3.000000,5.000000,2.000000,1
4.000000,3.000000,5.000000,3.000000,3
4.000000,3.000000,5.000000,4.000000,3
4.000000,3.000000,5.000000,5.000000,3
4.000000,4.000000,1.000000,1.000000,1
4.000000,4.000000,1.000000,2.000000,1
4.000000,4.000000,1.000000,3.000000,1
4.000000,4.000000,1.000000,4.000000,1
4.000000,4.000000,1.000000,5.000000,1
4.000000,4.000000,2.000000,1.000000,1
4.000000,4.000000,2.000000,2.000000,1
4.000000,4.000000,2.000000,3.000000,1
4.000000,4.000000,2.000000,4.000000,1
4.000000,4.000000,2.000000,5.000000,1
4.000000,4.000000,3.000000,1.000000,1
4.000000,4.000000,3.000000,2.000000,1
4.000000,4.000000,3.000000,3.000000,1
4.000000,4.000000,3.000000,4.000000,1
4.000000,4.000000,3.000000,5.000000,1
4.000000,4.000000,4.000000,1.000000,1
4.000000,4.000000,4.000000,2.000000,1
4.000000,4.000000,4.000000,3.000000,1
4.000000,4.000000,4.000000,4.000000,2
4.000000,4.000000,4.000000,5.000000,3
4.000000,4.000000,5.000000,1.000000,1
4.000000,4.000000,5.000000,2.000000,1
4.000000,4.000000,5.000000,3.000000,1
4.000000,4.000000,5.000000,4.000000,3
4.000000,4.000000,5.000000,5.000000,3
4.000000,5.000000,1.000000,1.000000,1
4.000000,5.000000,1.000000,2.000000,1
4.000000,5.000000,1.000000,3.000000,1
4.000000,5.000000,1.000000,4.000000,1
4.000000,5.000000,1.000000,5.000000,1
4.000000,5.000000,2.000000,1.000000,1
4.000000,5.000000,2.000000,2.000000,1
4.000000,5.000000,2.000000,3.000000,1
4.000000,5.000000,2.000000,4.000000,1
4.000000,5.000000,2.000000,5.000000,1
4.000000,5.000000,3.000000,1.000000,1
4.000000,5.000000,3.000000,2.000000,1
4.000000,5.000000,3.000000,3.000000,1
4.000000,5.000000,3.000000,4.000000,1
4.000000,5.000000,3.000000,5.000000,1
4.000000,5.000000,4.000000,1.000000,1
4.000000,5.000000,4.000000,2.000000,1
4.000000,5.000000,4.000000,3.000000,1
4.000000,5.000000,4.000000,4.000000,1
4.000000,5.000000,4.000000,5.000000,2
4.000000,5.000000,5.000000,1.000000,1
4.000000,5.000000,5.000000,2.000000,1
4.000000,5.000000,5.000000,3.000000,1
4.000000,5.000000,5.000000,4.000000,2
4.000000,5.000000,5.000000,5.000000,3
5.000000,1.000000,1.000000,1.000000,1
5.000000,1.000000,1.000000,2.000000,1
5.000000,1.000000,1.000000,3.000000,1
5.000000,1.000000,1.000000,4.000000,1
5.000000,1.000000,1.000000,5.000000,2
5.000000,1.000000,2.000000,1.000000,1
5.000000,1.000000,2.000000,2.000000,1
5.000000,1.000000,2.000000,3.000000,3
5.000000,1.000000,2.000000,4.000000,3
5.000000,1.000000,2.000000,5.000000,3
5.000000,1.000000,3.000000,1.000000,1
5.000000,1.000000,3.000000,2.000000,3
5.000000,1.000000,3.000000,3.000000,3
5.000000,1.000000,3.000000,4.000000,3
5.000000,1.000000,3.000000,5.000000,3
5.000000,1.000000,4.000000,1.000000,1
5.000000,1.000000,4.000000,2.000000,3
5.000000,1.000000,4.000000,3.000000,3
5.000000,1.000000,4.000000,4.000000,3
5.000000,1.000000,4.000000,5.000000,3
5.000000,1.000000,5.000000,1.000000,2
5.000000,1.000000,5.000000,2.000000,3
5.000000,1.000000,5.000000,3.000000,3
5.000000,1.000000,5.000000,4.000000,3
5.000000,1.000000,5.000000,5.000000,3
5.000000,2.000000,1.000000,1.000000,1
5.000000,2.000000,1.000000,2.000000,1
5.000000,2.000000,1.000000,3.000000,1
5.000000,2.000000,1.000000,4.000000,1
5.000000,2.000000,1.000000,5.000000,1
5.000000,2.000000,2.000000,1.000000,1
5.000000,2.000000,2.000000,2.000000,1
5.000000,2.000000,2.000000,3.000000,1
5.000000,2.000000,2.000000,4.000000,1
5.000000,2.000000,2.000000,5.000000,2
5.000000,2.000000,3.000000,1.000000,1
5.000000,2.000000,3.000000,2.000000,1
5.000000,2.000000,3.000000,3.000000,1
5.000000,2.000000,3.000000,4.000000,3
5.000000,2.000000,3.000000,5.000000,3
5.000000,2.000000,4.000000,1.000000,1
5.000000,2.000000,4.000000,2.000000,1
5.000000,2.000000,4.000000,3.000000,3
5.000000,2.000000,4.000000,4.000000,3
5.000000,2.000000,4.000000,5.000000,3
5.000000,2.000000,5.000000,1.000000,1
5.000000,2.000000,5.000000,2.000000,2
5.000000,2.000000,5.000000,3.000000,3
5.000000,2.000000,5.000000,4.000000,3
5.000000,2.000000,5.000000,5.000000,3
5.000000,3.000000,1.000000,1.000000,1
5.000000,3.000000,1.000000,2.000000,1
5.000000,3.000000,1.000000,3.000000,1
5.000000,3.000000,1.000000,4.000000,1
5.000000,3.000000,1.000000,5.000000,1
5.000000,3.000000,2.000000,1.000000,1
5.000000,3.000000,2.000000,2.000000,1
5.000000,3.000000,2.000000,3.000000,1
5.000000,3.000000,2.000000,4.000000,1
5.000000,3.000000,2.000000,5.000000,1
5.000000,3.000000,3.000000,1.000000,1
5.000000,3.000000,3.000000,2.000000,1
5.000000,3.000000,3.000000,3.000000,1
5.000000,3.000000,3.000000,4.000000,1
5.000000,3.000000,3.000000,5.000000,2
5.000000,3.000000,4.000000,1.000000,1
5.000000,3.000000,4.000000,2.000000,1
5.000000,3.000000,4.000000,3.000000,1
5.000000,3.000000,4.000000,4.000000,3
5.000000,3.000000,4.000000,5.000000,3
5.000000,3.000000,5.000000,1.000000,1
5.000000,3.000000,5.000000,2.000000,1
5.000000,3.000000,5.000000,3.000000,2
5.000000,3.000000,5.000000,4.000000,3
5.000000,3.000000,5.000000,5.000000,3
5.000000,4.000000,1.000000,1.000000,1
5.000000,4.000000,1.000000,2.000000,1
5.000000,4.000000,1.000000,3.000000,1
5.000000,4.000000,1.000000,4.000000,1
5.000000,4.000000,1.000000,5.000000,1
5.000000,4.000000,2.000000,1.000000,1
5.000000,4.000000,2.000000,2.000000,1
5.000000,4.000000,2.000000,3.000000,1
5.000000,4.000000,2.000000,4.000000,1
5.000000,4.000000,2.000000,5.000000,1
5.000000,4.000000,3.000000,1.000000,1
5.000000,4.000000,3.000000,2.000000,1
5.000000,4.000000,3.000000,3.000000,1
5.000000,4.000000,3.000000,4.000000,1
5.000000,4.000000,3.000000,5.000000,1
5.000000,4.000000,4.000000,1.000000,1
5.000000,4.000000,4.000000,2.000000,1
5.000000,4.000000,4.000000,3.000000,1
5.000000,4.000000,4.000000,4.000000,1
5.000000,4.000000,4.000000,5.000000,2
5.000000,4.000000,5.000000,1.000000,1
5.000000,4.000000,5.000000,2.000000,1
5.000000,4.000000,5.000000,3.000000,1
5.000000,4.000000,5.000000,4.000000,2
5.000000,4.000000,5.000000,5.000000,3
5.000000,5.000000,1.000000,1.000000,1
5.000000,5.000000,1.000000,2.000000,1
5.000000,5.000000,1.000000,3.000000,1
5.000000,5.000000,1.000000,4.000000,1
5.000000,5.000000,1.000000,5.000000,1
5.000000,5.000000,2.000000,1.000000,1
5.000000,5.000000,2.000000,2.000000,1
5.000000,5.000000,2.000000,3.000000,1
5.000000,5.000000,2.000000,4.000000,1
5.000000,5.000000,2.000000,5.000000,1
5.000000,5.000000,3.000000,1.000000,1
5.000000,5.000000,3.000000,2.000000,1
5.000000,5.000000,3.000000,3.000000,1
5.000000,5.000000,3.000000,4.000000,1
5.000000,5.000000,3.000000,5.000000,1
5.000000,5.000000,4.000000,1.000000,1
5.000000,5.000000,4.000000,2.000000,1
5.000000,5.000000,4.000000,3.000000,1
5.000000,5.000000,4.000000,4.000000,1
5.000000,5.000000,4.000000,5.000000,1
5.000000,5.000000,5.000000,1.000000,1
5.000000,5.000000,5.000000,2.000000,1
5.000000,5.000000,5.000000,3.000000,1
5.000000,5.000000,5.000000,4.000000,1
5.000000,5.000000,5.000000,5.000000,2
